date,fond,amount,compte_crediteur,bic,transactor,adresse,type,communication,solde
"10-11-2023","BE64523081419552","50,00","BE69637517889687","GEBABEBB","PAQUAY-CADOT","RUE DE COCK 9 3376 SAINT-GHISLAIN","SCT","tarte geante don","4.220,72"
"10-11-2023","BE64523081419552","70,00","BE27523944563175","GEBABEBB","BOVE-JUNON","Chemin De Coster 26 2779 Peer","SCT","TARTE GEANTE","4.290,72"
"10-11-2023","BE64523081419552","25,00","BE51648251156127","ARSPBE22","ALICE AMRANI","Impasse Delvaux 76 5213 Liège","SCT","Don","4.315,72"
"10-11-2023","BE64523081419552","10,00","BE21288228228310","BPOTBEB1","BODART JEAN-MARIE","Chemin Willems 174 1198 Malmedy","SCT","Don L'Amorce","4.325,72"
"10-11-2023","BE64523081419552","40,00","BE27391432654722","BPOTBEB1","M. Enzo Lampion","RUE MERTENS 98 3633 MALMEDY","SCT","Tarte geante","4.365,72"
"10-11-2023","BE64523081419552","20,00","BE39838351703284","NICABEBB","Mlle Fleur Goethals","RUE URBAIN 73 2376 NAMUR","SCT","","4.385,72"
"10-11-2023","BE64523081419552","30,00","BE35343987631234","BBRUBEBB","MLLE JADE MERTENS","Avenue Christiaens 90 7839 Ostende","SCT","Chateau Gonflable","4.415,72"
"10-11-2023","BE64523081419552","30,00","BE20823025239675","ARSPBE22","DAVIDE SAUVENIERE","Avenue Desmet 98 8285 Saint-Vith","SCT","tarte geante","4.445,72"
"10-11-2023","BE64523081419552","10,00","BE48499914275751","AXABBE22","Piron Emmanuel","AVENUE VERHAEGEN 91 3083 TIRLEMONT","SCT","Chateau gonflable","4.455,72"
"12-11-2023","BE64523081419552","-48,38","FR1513563668130789200Z81721","BREDFRPP","Gandi International"," ","SCTIB","131208245","4.407,34"
"13-11-2023","BE64523081419552","100,00","BE64279552183495","GKCCBEBB","CAMEMBERT RODOLPHE","Chaussée Cornelis 92 2038 Virton","SCT","TARTE","4.507,34"
"13-11-2023","BE64523081419552","15,00","BE13803991691833","ARSPBE22","OCEANE MATTHIJS","Avenue Claessens 44 2554 Alost","SCT","","4.522,34"
"13-11-2023","BE64523081419552","18,00","BE12256922383288","VDSPBE91","Pagode Yvette","Rue Collin 3 6009 Ostende","SCT","","4.540,34"
"13-11-2023","BE64523081419552","25,00","BE13203123378224","VDSPBE91","Mulhouse B. - Rollin A.","RUE SAHIN 3 3157 ZOTTEGEM","SCT","chateau Gonflable","4.565,34"
"13-11-2023","BE64523081419552","40,00","BE64151004104867","ARSPBE22","STEVEN GRAMASCO","CHAUSSÉE HEYLEN 70 8316 TERMONDE","SCT","tarte geante","4.605,34"
"14-11-2023","BE64523081419552","20,00","BE16328175551869","ARSPBE22","CLAUDE CHEVALET","Chemin Hermans 277 9141 Rochefort","SCT","tarte geante","4.625,34"
"14-11-2023","BE64523081419552","25,00","BE62065836216798","AXABBE22","Hollande Christophe","Boulevard Lefebvre 8 0986 Fosses-la-Ville","SCT","Pour la tarte geante","4.650,34"
"14-11-2023","BE64523081419552","10,00","BE84908580473430","GEBABEBB","DE CONINCK ROMAIN","CHEMIN BOGAERT 68 8239 JODOIGNE","SCT","Tarte geante","4.660,34"
"14-11-2023","BE64523081419552","50,00","BE53091213721389","GKCCBEBB","MARECHAL DIDIER","BOULEVARD FRANÇOIS 88 1480 COMINES-WARNETON","SCT","Tarte Geante","4.710,34"
"14-11-2023","BE64523081419552","30,00","BE78086742254224","GEBABEBB","CHASSET-DE-MOORE","Chaussée Cornet 54 0626 Herentals","SCT","TARTE GEANTE","4.740,34"
"15-11-2023","BE64523081419552","10,00","BE51438495118170","BBRUBEBB","M ANTOINE KOPAROUGALOS","PLACE VERHAEGHE 44 0711 CINEY","SCT","TARTE GEANTE","4.750,34"
"15-11-2023","BE64523081419552","15,00","BE34696425357004","GEBABEBB","NAIMETTE MARIETTE","Rue Nijs 10 3009 Chimay","SCT","tarte geante","4.765,34"
"15-11-2023","BE64523081419552","50,00","BE20146798493634","GEBABEBB","PARENT STEPHANE","AVENUE LACROIX 94 5283 NIVELLES","SCT","TARTE GEANTE","4.815,34"
"15-11-2023","BE64523081419552","4,86","BE68289611225334","ARSPBE22","YVES KOURSK","CHAUSSÉE MARTENS 993 5706 MOUSCRON","SCT",".soutien CG.","4.820,20"
"15-11-2023","BE64523081419552","15,00","BE55748591242221","ARSPBE22","LOUIS GILSON","Boulevard Segers 39 0787 La Louvière","SCT","Voila des sous, bisous","4.835,20"
"16-11-2023","BE64523081419552","10,00","BE32873858119335","GKCCBEBB","CLAEYS CHIARA","Boulevard De Smedt 35 0048 Ottignies-Louvain-la-Neuve","SCT","A l'amorcage","4.845,20"
"16-11-2023","BE64523081419552","50,00","BE18160971647894","GKCCBEBB","LEMAITRE STANISLAS","CHEMIN MARTIN 935 9460 LO-RENINGE","SCT","tarte geante","4.895,20"
"16-11-2023","BE64523081419552","30,00","BE82005395458820","GEBABEBB","DE VOS YANA","Boulevard De Winter 280 3510 Fleurus","SCT","chateau gonflable","4.925,20"
"16-11-2023","BE64523081419552","10,00","BE31549713642273","NICABEBB","M. Ludovic Schillings","Rue Legrand 69 0567 Montaigu-Zichem","SCT","chateau gonflable","4.935,20"
"16-11-2023","BE64523081419552","40,00","BE67984979026207","VDSPBE91","Capin Anthony","BOULEVARD PIETERS 79 7257 EUPEN","SCT","Don mensuel","4.975,20"
"16-11-2023","BE64523081419552","40,00","BE67061399779409","VDSPBE91","Del Fabri F. - Rivageois A.","Chaussée De Coster 48 3037 Zottegem","SCT","L AMORCE(+)","5.015,20"
"17-11-2023","BE64523081419552","30,00","BE31239285254350","VDSPBE91","Lauwers Dolores","Impasse Verstraete 41 7405 Neufchâteau","SCT","chateau Gonflable","5.045,20"
"17-11-2023","BE64523081419552","25,00","BE04935770867492","VDSPBE91","Collignon Tessa","CHEMIN THOMAS 962 1080 MARCHE-EN-FAMENNE","SCT","chateau Gonflable","5.070,20"
"20-11-2023","BE64523081419552","260,00","BE67984979026207","VDSPBE91","Capin Anthony","BOULEVARD PIETERS 79 7257 EUPEN","SCT","","5.330,20"
"21-11-2023","BE64523081419552","20,00","BE31132685186078","GEBABEBB","VANDEPUTTE TANIA","PLACE LAURENT 28 0753 SAINT-HUBERT","SCT","chateau gonflable","5.350,20"
"21-11-2023","BE64523081419552","20,00","BE53264448590725","GEBABEBB","GOOSE TOM","Avenue Vandenberghe 37 0639 La Louvière","SCT","tarte geante","5.370,20"
"21-11-2023","BE64523081419552","20,00","BE28841446698390","GKCCBEBB","VERVOORT CLEMENT","RUE ANTOINE 99 5023 LÉAU","SCT","Chateau Gonflable","5.390,20"
"21-11-2023","BE64523081419552","10,00","BE70122610729195","GKCCBEBB","Bertrand Louise","BOULEVARD GOOSSENS 3 1601 TORHOUT","SCT","Chateau Gonflable","5.400,20"
"21-11-2023","BE64523081419552","15,00","BE72124520134292","GKCCBEBB","Nottet - Remacle","Boulevard Verhaegen 96 3619 Courtrai","SCT","Nottet magali","5.415,20"
"21-11-2023","BE64523081419552","15,00","BE38033929831272","GEBABEBB","SESTERCE MARIANNE","CHAUSSÉE NIJS 29 8095 NIEUPORT","SCT","Tarte geante","5.430,20"
"21-11-2023","BE64523081419552","30,00","BE13030521333881","GEBABEBB","VANHIRSTE THIBEAU","PLACE DETHIER 7 6123 DEINZE","SCT","chateau Gonflable","5.460,20"
"21-11-2023","BE64523081419552","10,00","BE77649558054410","GEBABEBB","VENDETTA MYRIAM","Chemin Nicolas 48 7877 Charleroi","SCT","Chateau Gonflable","5.470,20"
"21-11-2023","BE64523081419552","20,00","BE23446980656558","NICABEBB","M. Vince Renardeau","PLACE COLLARD 38 6503 TORHOUT","SCT","Chateau gonflable","5.490,20"
"21-11-2023","BE64523081419552","30,00","BE97750714670017","NICABEBB","M. Bernard Gaspa","Boulevard Louis 475 9973 Herck-la-Ville","SCT","Chateau Gonflable","5.520,20"
"21-11-2023","BE64523081419552","28,00","BE65188220196117","GEBABEBB","DEQUENNE MARIELLA","Impasse Dierckx 69 8329 Saint-Hubert","SCT","","5.548,20"
"22-11-2023","BE64523081419552","200,00","BE21853742883049","GEBABEBB","PINGOUINS DANSEURS VZW","CHAUSSÉE VERBEECK 976 0134 WAVRE","SCT","TARTE GEANTE","5.748,20"
"22-11-2023","BE64523081419552","50,00","BE28012100458595","GKCCBEBB","SMETS MANON","Avenue Charlier 583 5129 Houffalize","SCT","Tarte Geante - trop bien","5.798,20"
"22-11-2023","BE64523081419552","20,00","FR737778979022NVIVSS4N9WD94","PSSTFRPPMON","MME SCOLTERA JAMINA","8, CHEMIN BERTIN 87514 GUERIN","SCT","DEFAULT","5.818,20"
"24-11-2023","BE64523081419552","30,00","BE98707965472139","ARSPBE22","MAXIME THYS","Rue Descamps 303 0836 Lo-Reninge","SCT","chateau Gonflable","5.848,20"
"27-11-2023","BE64523081419552","20,00","BE67709278311340","BPOTBEB1","Mme DIANNE HOLSBEEK","AVENUE PETIT 42 2610 BLANKENBERGE","SCT","tarte geane","5.868,20"
"27-11-2023","BE64523081419552","15,00","BE18537389914145","VDSPBE91","Hollande Margareth","AVENUE DE VOS 99 0846 HASSELT","SCT","Tarte geante","5.883,20"
"28-11-2023","BE64523081419552","30,00","BE37362452114795","GKCCBEBB","PARMENTIER KEVIN","Chemin Delvaux 21 3648 Blankenberge","SCT","TARTE GEANTE","5.913,20"
"28-11-2023","BE64523081419552","50,00","BE07866556563901","GKCCBEBB","Bonfond - RIGOLARD","PLACE VERHELST 26 0224 CINEY","SCT","tarte geante","5.963,20"
"29-11-2023","BE64523081419552","20,00","BE81233761871399","GKCCBEBB","VAN DER HERTEN MATHIS","PLACE VERHELST 26 0224 CINEY","SCT","montant mensuel Mathis Van Der Herten","5.983,20"
"29-11-2023","BE64523081419552","100,00","BE84304636147425","CREGBEBB","MATON VINCIANNE","Chemin De Coninck 41 5029 Saint-Vith","SCT","TARTE GEANTE","6.083,20"
"29-11-2023","BE64523081419552","30,00","BE13030521333881","GEBABEBB","VANHIRSTE THIBEAU","PLACE DETHIER 7 6123 DEINZE","SCT","chateau gonflable","6.113,20"
"30-11-2023","BE64523081419552","1,00","BE26379998109761","BBRUBEBB","M JULES STEMBERT","Chemin Thijs 68 7082 Halen","SCT","Contrib reserve de soutien","6.114,20"
"30-11-2023","BE64523081419552","10,00","BE04895435080945","BBRUBEBB","M ETIENNE VAINQUEUR","PLACE LENAERTS 4 8520 LESSINES","SCT","TARTE GEANTE","6.124,20"
"30-11-2023","BE64523081419552","10,00","BE67311796598006","GKCCBEBB","CREMER ROBERT","RUE SEGERS 53 5390 YPRES","SCT","Tarte geante","6.134,20"
"01-12-2023","BE64523081419552","20,00","BE35829006245340","TRIOBEBB","Jocotan"," ","BO","Don mensuel jocotan","6.154,20"
"01-12-2023","BE64523081419552","10,00","BE78498174405805","GEBABEBB","GIGOT-DAGNEAU","CHAUSSÉE KAYA 21 0403 NINOVE","SCT","Tarte Geante","6.164,20"
"01-12-2023","BE64523081419552","15,00","BE90151270669711","GEBABEBB","VANDENBODE NATHALIE","Boulevard Baert 17 3002 Termonde","SCT","","6.179,20"
"01-12-2023","BE64523081419552","17,00","BE39610009156603","GKCCBEBB","Pagotte Vanessa","Place Libert 45 4931 Comines-Warneton","SCT","Cagnotte Amorce","6.196,20"
"01-12-2023","BE64523081419552","100,00","BE68399990272956","GEBABEBB","CHAPEAU-FOGUENNE","Chaussée Van Hecke 33 3775 Hasselt","SCT","Tarte geante bravo","6.296,20"
"01-12-2023","BE64523081419552","10,00","BE54094670385920","GEBABEBB","PACOVIA HENRIETTE","RUE LAUWERS 961 6010 DURBUY","SCT","Chouette projet  A bientot","6.306,20"
"01-12-2023","BE64523081419552","15,00","BE71066571528337","BPOTBEB1","LEGUERREC NOAH","Boulevard Van Dyck 50 6299 Léau","SCT","","6.321,20"
"01-12-2023","BE64523081419552","200,00","BE72960273875539","CREGBEBB","BEX MAURICE","AVENUE URBAIN 94 6053 HARELBEKE","SCT","TARTE GEANTE","6.521,20"
"01-12-2023","BE64523081419552","10,00","BE63999315077647","VDSPBE91","Debord Yasmine","AVENUE CHRISTIAENS 346 9569 YPRES","SCT","Tarte geante","6.531,20"
"02-12-2023","BE64523081419552","-17,50","BE29155908201621","TRIOBEBB","Nubo Coop"," ","SCTIB","334/2067/06068","6.513,70"
"04-12-2023","BE64523081419552","10,00","BE07998146513544","GEBABEBB","TRAPU PIERRE-JEAN","PLACE VERSCHUEREN 77 1637 LOMMEL","SCT","super initiative","6.523,70"
"04-12-2023","BE64523081419552","10,00","BE64963111927873","GEBABEBB","RICHELIEU GREGORY","CHEMIN DIERCKX 37 2885 BASTOGNE","SCT","--- ..- .. / -.-. .----. . ... - / -.. ..- / -- --- .-. ... . .-.-.-","6.533,70"
"04-12-2023","BE64523081419552","10,00","BE57544006862533","BPOTBEB1","M. BRUNO JANSSENS","BOULEVARD DUMONT 7 4599 CHARLEROI","SCT","FONDS GENERAL","6.543,70"
"04-12-2023","BE64523081419552","40,00","BE14466953296220","NICABEBB","Mme Amandine Salsa","IMPASSE HAJJI 53 6836 GEMBLOUX","SCT","TARTE GEANTE","6.583,70"
"04-12-2023","BE64523081419552","40,00","BE73023643847628","NICABEBB","M. Leonard Quintenps","Avenue Sahin 95 9798 Genappe","SCT","fonds general","6.623,70"
"04-12-2023","BE64523081419552","20,00","BE37007959652205","NICABEBB","M. Raphael Vandenberghe","PLACE SAHIN 73 6383 LIÈGE","SCT","","6.643,70"
"04-12-2023","BE64523081419552","10,00","BE91941908348963","BPOTBEB1","axelle dumont","BOULEVARD SOMERS 78 8759 BLANKENBERGE","SCT","pouetpouetl'amorce","6.653,70"
"05-12-2023","BE64523081419552","25,00","BE68352501147592","GKCCBEBB","Bodarwe Jean-Michel","AVENUE LACROIX 13 6146 MONTAIGU-ZICHEM","SCT","L'amorce forever","6.678,70"
"05-12-2023","BE64523081419552","15,00","BE62357732053023","GKCCBEBB","Tapage Adrien","Place Yildirim 3 6638 Roulers","SCT","adri","6.693,70"
"05-12-2023","BE64523081419552","8,00","BE22752511102346","GEBABEBB","BAJOT PIERRE","Chemin Maes 13 5939 Bree","SCT","","6.701,70"
"05-12-2023","BE64523081419552","15,00","BE48499914275751","AXABBE22","Piron Emmanuel","AVENUE VERHAEGEN 91 3083 TIRLEMONT","SCT","","6.716,70"
"05-12-2023","BE64523081419552","20,00","BE14860477243975","GEBABEBB","MAFOI AURELIE","Place Peeters 65 9489 Geel","SCT","","6.736,70"
"05-12-2023","BE64523081419552","20,00","BE15917448062285","BPOTBEB1","M. Fabien Lampion","RUE MERTENS 98 3633 MALMEDY","SCT","TARTE GEANTE","6.756,70"
"06-12-2023","BE64523081419552","12,00","BE08827097884607","GKCCBEBB","Gaspard Melodie","RUE JACQUES 99 8780 MORTSEL","SCT","Mutualisation mensuelle","6.768,70"
"06-12-2023","BE64523081419552","10,00","BE27504564025934","ARSPBE22","ALFREDO PORTO DI ARAGON","CHEMIN LAUWERS 291 7378 MALINES","SCT","soutien amorce","6.778,70"
"06-12-2023","BE64523081419552","15,00","BE34696425357004","GEBABEBB","NAIMETTE MARIETTE","Rue Nijs 10 3009 Chimay","SCT","Mutualisation mensuelle","6.793,70"
"06-12-2023","BE64523081419552","40,00","BE27633989084860","KREDBEBB","DUPORTAIL MATHILDE","IMPASSE MESSAOUDI 885 9427 SERAING","SCT","AMORCE DUPORTAIL MATHILDE","6.833,70"
"06-12-2023","BE64523081419552","5,00","BE33714299589702","VDSPBE91","Harze Jean-Charles","Avenue Borremans 14 2045 Anvers","SCT","","6.838,70"
"07-12-2023","BE64523081419552","12,50","BE06992080717696","CTBKBEBX","MLE LISE VERSTRAETEN","IMPASSE VERHOEVEN 30 1901 HALEN","SCT","COMPTE COURANT","6.851,20"
"07-12-2023","BE64523081419552","-200,00","BE03323317336009","BBRUBEBB","Alexis Vints"," ","SCTIB","","6.651,20"
"07-12-2023","BE64523081419552","-500,00","GR481739712X245KWF259HYG0KN","ETHNGRAA","Linda Alhara"," ","SCTIB","","6.151,20"
"07-12-2023","BE64523081419552","-93,62","BE06323609589874","GEBABEBB","Isaline Castaldi"," ","SCTIB","","6.057,58"
"07-12-2023","BE64523081419552","-31,24","BE06323609589874","GEBABEBB","Isaline Castaldi"," ","SCTIB","","6.026,34"
"08-12-2023","BE64523081419552","10,00","BE95671620467794","BPOTBEB1","GILLET YANIS","CHAUSSÉE HEYLEN 3 1166 NAMUR","SCT","","6.036,34"
"11-12-2023","BE64523081419552","10,00","BE89918065895760","AXABBE22","Dardenne Steve","CHAUSSÉE DE COCK 17 5983 ARLON","SCT","","6.046,34"
"11-12-2023","BE64523081419552","10,00","BE21288228228310","BPOTBEB1","BODART JEAN-MARIE","Chemin Willems 174 1198 Malmedy","SCT","Don L'Amorce","6.056,34"
"11-12-2023","BE64523081419552","20,00","BE39838351703284","NICABEBB","Mlle Fleur Goethals","RUE URBAIN 73 2376 NAMUR","SCT","","6.076,34"
"11-12-2023","BE64523081419552","18,00","BE12256922383288","VDSPBE91","Pagode Yvette","Rue Collin 3 6009 Ostende","SCT","","6.094,34"
"13-12-2023","BE64523081419552","15,00","BE13803991691833","ARSPBE22","OCEANE MATTHIJS","Avenue Claessens 44 2554 Alost","SCT","","6.109,34"
"15-12-2023","BE64523081419552","15,00","BE55748591242221","ARSPBE22","LOUIS GILSON","Boulevard Segers 39 0787 La Louvière","SCT","Voila des sous, bisous","6.124,34"
"18-12-2023","BE64523081419552","50,00","BE42446952121047","ARSPBE22","ALICE AMRANI","Impasse Delvaux 76 5213 Liège","SCT","Dons Tarte geante","6.174,34"
"18-12-2023","BE64523081419552","10,00","BE32873858119335","GKCCBEBB","CLAEYS CHIARA","Boulevard De Smedt 35 0048 Ottignies-Louvain-la-Neuve","SCT","A l'amorcage","6.184,34"
"18-12-2023","BE64523081419552","5,00","BE43004873221222","GKCCBEBB","Depauwe Martha","Avenue Piette 1 7534 Mortsel","SCT","Don","6.189,34"
"18-12-2023","BE64523081419552","40,00","BE67984979026207","VDSPBE91","Capin Anthony","BOULEVARD PIETERS 79 7257 EUPEN","SCT","Don mensuel","6.229,34"
"18-12-2023","BE64523081419552","40,00","BE67061399779409","VDSPBE91","Del Fabri F. - Rivageois A.","Chaussée De Coster 48 3037 Zottegem","SCT","L AMORCE(+)","6.269,34"
"18-12-2023","BE64523081419552","50,00","BE25352635096927","VDSPBE91","Bastin Raymond","CHEMIN GEERTS 6 1943 AUDENARDE","SCT","tarte geante","6.319,34"
"19-12-2023","BE64523081419552","40,00","BE40396579826792","GKCCBEBB","Geronne Amelia","Boulevard Piron 41 5323 Izegem","SCT","tarte geante","6.359,34"
"19-12-2023","BE64523081419552","15,00","BE72124520134292","GKCCBEBB","Nottet - Remacle","Boulevard Verhaegen 96 3619 Courtrai","SCT","Nottet magali","6.374,34"
"20-12-2023","BE64523081419552","-774,40","BE95164296589422","BBRUBEBB","Boucherie Sanzot"," ","SCTIB","4712-BAJOT Marcel","5.599,94"
"22-12-2023","BE64523081419552","1.000,00","BE54531830870851","NICABEBB","HURLU-BERLU","Rue Demir 91 6601 Durbuy","SCT","Don de la part d'un XXX :-)","6.599,94"
"22-12-2023","BE64523081419552","200,00","BE45452794631201","TRIOBEBB","Coquelicot"," ","SCTIB","Don a la fondation L'Amorce","6.799,94"
"28-12-2023","BE64523081419552","28,00","BE65188220196117","GEBABEBB","DEQUENNE MARIELLA","Impasse Dierckx 69 8329 Saint-Hubert","SCT","","6.827,94"
"29-12-2023","BE64523081419552","20,00","BE81233761871399","GKCCBEBB","VAN DER HERTEN MATHIS","PLACE VERHELST 26 0224 CINEY","SCT","montant mensuel Mathis Van Der Herten","6.847,94"
"01-01-2024","BE64523081419552","20,00","BE35829006245340","TRIOBEBB","Jocotan"," ","BO","Don mensuel jocotan","6.867,94"
"01-01-2024","BE64523081419552","-15,00","","","","","ON","Frais du 01-10-2023 au 31-12-2023","6.852,94"
"02-01-2024","BE64523081419552","50,00","BE51617137694923","GKCCBEBB","Moens Martine","RUE DELHAYE 5 8115 LE RŒULX","SCT","","6.902,94"
"02-01-2024","BE64523081419552","1,00","BE26379998109761","BBRUBEBB","M JULES STEMBERT","Chemin Thijs 68 7082 Halen","SCT","Contrib reserve de soutien","6.903,94"
"02-01-2024","BE64523081419552","15,00","BE26330448625245","ARSPBE22","XANDER EVRARD","IMPASSE LEJEUNE 44 9327 LA ROCHE-EN-ARDENNE","SCT","","6.918,94"
"02-01-2024","BE64523081419552","15,00","BE82226686034788","CTBKBEBX","MME NATHALIE VANDENBODE","Impasse Legrand 48 1681 Comines-Warneton","SCT","","6.933,94"
"02-01-2024","BE64523081419552","15,00","BE71066571528337","BPOTBEB1","LEGUERREC NOAH","Boulevard Van Dyck 50 6299 Léau","SCT","","6.948,94"
"02-01-2024","BE64523081419552","10,00","BE91941908348963","BPOTBEB1","axelle dumont","BOULEVARD SOMERS 78 8759 BLANKENBERGE","SCT","pouetpouetl'amorce","6.958,94"
"03-01-2024","BE64523081419552","17,00","BE39610009156603","GKCCBEBB","Pagotte Vanessa","Place Libert 45 4931 Comines-Warneton","SCT","Cagnotte Amorce","6.975,94"
"03-01-2024","BE64523081419552","15,00","BE62357732053023","GKCCBEBB","Tapage Adrien","Place Yildirim 3 6638 Roulers","SCT","adri","6.990,94"
"03-01-2024","BE64523081419552","25,00","BE68352501147592","GKCCBEBB","Bodarwe Jean-Michel","AVENUE LACROIX 13 6146 MONTAIGU-ZICHEM","SCT","L'amorce forever","7.015,94"
"03-01-2024","BE64523081419552","10,00","BE07998146513544","GEBABEBB","TRAPU PIERRE-JEAN","PLACE VERSCHUEREN 77 1637 LOMMEL","SCT","super initiative","7.025,94"
"03-01-2024","BE64523081419552","10,00","BE54094670385920","GEBABEBB","PACOVIA HENRIETTE","RUE LAUWERS 961 6010 DURBUY","SCT","Chouette projet  A bientot","7.035,94"
"03-01-2024","BE64523081419552","20,00","BE14860477243975","GEBABEBB","MAFOI AURELIE","Place Peeters 65 9489 Geel","SCT","","7.055,94"
"03-01-2024","BE64523081419552","10,00","BE64963111927873","GEBABEBB","RICHELIEU GREGORY","CHEMIN DIERCKX 37 2885 BASTOGNE","SCT","--- ..- .. / -.-. .----. . ... - / -.. ..- / -- --- .-. ... . .-.-.-","7.065,94"
"03-01-2024","BE64523081419552","40,00","BE73023643847628","NICABEBB","M. Leonard Quintenps","Avenue Sahin 95 9798 Genappe","SCT","fonds general","7.105,94"
"03-01-2024","BE64523081419552","20,00","BE37007959652205","NICABEBB","M. Raphael Vandenberghe","PLACE SAHIN 73 6383 LIÈGE","SCT","","7.125,94"
"03-01-2024","BE64523081419552","475,00","BE25401248022581","TRIOBEBB","FONDATION MARIUS JACOB"," ","SCTIB","Fonds specifique l'Amorce - solde au 31/12/2023","7.600,94"
"04-01-2024","BE64523081419552","10,00","BE57544006862533","BPOTBEB1","M. BRUNO JANSSENS","BOULEVARD DUMONT 7 4599 CHARLEROI","SCT","FONDS GENERAL","7.610,94"
"05-01-2024","BE64523081419552","10,00","BE07279903474580","GEBABEBB","DE WILDE EVA","IMPASSE MESSAOUDI 85 4422 FOSSES-LA-VILLE","SCT","","7.620,94"
"05-01-2024","BE64523081419552","15,00","BE33095390912289","AXABBE22","Degreef Florian","CHAUSSÉE COOLS 3 0496 AUDENARDE","SCT","Recolter - Soutenir","7.635,94"
"05-01-2024","BE64523081419552","15,00","BE48499914275751","AXABBE22","Piron Emmanuel","AVENUE VERHAEGEN 91 3083 TIRLEMONT","SCT","","7.650,94"
"05-01-2024","BE64523081419552","-3.000,00","BE19225246514503","TRIOBEBB","Baguette au Levain Fondation"," ","SCTIB","soutien depuis l'amorce - detente","4.650,94"
"08-01-2024","BE64523081419552","12,50","BE06992080717696","CTBKBEBX","MLE LISE VERSTRAETEN","IMPASSE VERHOEVEN 30 1901 HALEN","SCT","COMPTE COURANT","4.663,44"
"08-01-2024","BE64523081419552","12,00","BE08827097884607","GKCCBEBB","Gaspard Melodie","RUE JACQUES 99 8780 MORTSEL","SCT","Mutualisation mensuelle","4.675,44"
"08-01-2024","BE64523081419552","15,00","BE34696425357004","GEBABEBB","NAIMETTE MARIETTE","Rue Nijs 10 3009 Chimay","SCT","Mutualisation mensuelle","4.690,44"
"08-01-2024","BE64523081419552","40,00","BE27633989084860","KREDBEBB","DUPORTAIL MATHILDE","IMPASSE MESSAOUDI 885 9427 SERAING","SCT","AMORCE DUPORTAIL MATHILDE","4.730,44"
"08-01-2024","BE64523081419552","12,00","BE22752511102346","GEBABEBB","BAJOT PIERRE","Chemin Maes 13 5939 Bree","SCT","","4.742,44"
"08-01-2024","BE64523081419552","10,00","BE27504564025934","ARSPBE22","ALFREDO PORTO DI ARAGON","CHEMIN LAUWERS 291 7378 MALINES","SCT","soutien amorce","4.752,44"
"08-01-2024","BE64523081419552","5,00","BE33714299589702","VDSPBE91","Harze Jean-Charles","Avenue Borremans 14 2045 Anvers","SCT","","4.757,44"
"09-01-2024","BE64523081419552","10,00","BE89918065895760","AXABBE22","Dardenne Steve","CHAUSSÉE DE COCK 17 5983 ARLON","SCT","","4.767,44"
"09-01-2024","BE64523081419552","-121,00","FR57978749838068662K8NX5869","BREDFRPP","Gandi SAS"," ","SCTIB","134739285","4.646,44"
"10-01-2024","BE64523081419552","50,00","BE56871256295178","ARSPBE22","ARMAND DEL ROUNA","Boulevard Meunier 63 8148 Philippeville","SCT","TARTE GEANTE","4.696,44"
"10-01-2024","BE64523081419552","25,00","BE51648251156127","ARSPBE22","ALICE AMRANI","Impasse Delvaux 76 5213 Liège","SCT","Don","4.721,44"
"10-01-2024","BE64523081419552","20,00","BE39838351703284","NICABEBB","Mlle Fleur Goethals","RUE URBAIN 73 2376 NAMUR","SCT","","4.741,44"
"10-01-2024","BE64523081419552","10,00","BE21288228228310","BPOTBEB1","BODART JEAN-MARIE","Chemin Willems 174 1198 Malmedy","SCT","Don L'Amorce","4.751,44"
"11-01-2024","BE64523081419552","10,00","BE95671620467794","BPOTBEB1","GILLET YANIS","CHAUSSÉE HEYLEN 3 1166 NAMUR","SCT","","4.761,44"
"11-01-2024","BE64523081419552","18,00","BE12256922383288","VDSPBE91","Pagode Yvette","Rue Collin 3 6009 Ostende","SCT","","4.779,44"
"15-01-2024","BE64523081419552","15,00","BE55748591242221","ARSPBE22","LOUIS GILSON","Boulevard Segers 39 0787 La Louvière","SCT","Voila des sous, bisous","4.794,44"
"15-01-2024","BE64523081419552","15,00","BE13803991691833","ARSPBE22","OCEANE MATTHIJS","Avenue Claessens 44 2554 Alost","SCT","","4.809,44"
"15-01-2024","BE64523081419552","50,00","BE42446952121047","ARSPBE22","ALICE AMRANI","Impasse Delvaux 76 5213 Liège","SCT","Don Tarte geante","4.859,44"
"16-01-2024","BE64523081419552","5,00","BE43004873221222","GKCCBEBB","Depauwe Martha","Avenue Piette 1 7534 Mortsel","SCT","Don","4.864,44"
"16-01-2024","BE64523081419552","40,00","BE67984979026207","VDSPBE91","Capin Anthony","BOULEVARD PIETERS 79 7257 EUPEN","SCT","Don mensuel","4.904,44"
"16-01-2024","BE64523081419552","40,00","BE67061399779409","VDSPBE91","Del Fabri F. - Rivageois A.","Chaussée De Coster 48 3037 Zottegem","SCT","L AMORCE(+)","4.944,44"
"19-01-2024","BE64523081419552","15,00","BE72124520134292","GKCCBEBB","Nottet - Remacle","Boulevard Verhaegen 96 3619 Courtrai","SCT","Nottet magali","4.959,44"
"22-01-2024","BE64523081419552","20,00","BE80370483144243","VDSPBE91","Roucart E. - de Tilleul A.","BOULEVARD DE BACKER 6 2195 GENAPPE","SCT","mutualisation Amandine DE TILLEUL","4.979,44"
